설치장소명,세부위치내용,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,수거품목명,수거함수량,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
방일3리 마을회관,,경기도,가평군,경기도 가평군 설악면 평촌길 29-1,,37.6206257158,127.4983909237,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
방일2리 마을회관,,경기도,가평군,경기도 가평군 설악면 양방가루재길 6,,37.6231133996,127.4966457238,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
방일1리 마을회관,,경기도,가평군,경기도 가평군 설악면 양방가루재길 101,,37.6295490668,127.5003400239,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
미사리 마을회관,,경기도,가평군,경기도 가평군 설악면 미사리로 633,,37.7075624812,127.5396053039,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
묵안2리 경로당,,경기도,가평군,경기도 가평군 설악면 묵안로902번길 49,,37.6018125988,127.5215135879,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
묵안1리 마을회관,,경기도,가평군,경기도 가평군 설악면 묵안로 1025,,37.6005561278,127.5362065453,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가일2리 노인정,,경기도,가평군,경기도 가평군 설악면 어비산길 164,,37.5955678268,127.5093002701,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가일1리 마을회관,,경기도,가평군,경기도 가평군 설악면 유명산길 19-1,,37.5999846129,127.4930669216,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
설악도서관,,경기도,가평군,경기도 가평군 설악면 자잠로 65,,37.6833678921,127.4909270078,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
청심국제고등학교,,경기도,가평군,경기도 가평군 설악면 미사리로 324-213,,37.6865880192,127.5406716161,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
설악고등학교,,경기도,가평군,경기도 가평군 설악면 한양부로 21-1,,37.6820521503,127.4943294917,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
노비따스음악중고등학교,,경기도,가평군,경기도 가평군 설악면 한서로210번길 325,,37.6423551847,127.5217633103,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
청심국제중학교,,경기도,가평군,경기도 가평군 설악면 미사리로 324-213,,37.6865880192,127.5406716161,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
설악중학교,,경기도,가평군,경기도 가평군 설악면 한양부로 21-1,,37.6820521503,127.4943294917,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
방일초등학교,,경기도,가평군,경기도 가평군 설악면 양방가루재길 76,,37.6294138645,127.4996033734,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
미원초 위곡분교,,경기도,가평군,경기도 가평군 설악면 한서로 233,,37.6706223032,127.5153308179,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
미원초 장락분교,,경기도,가평군,경기도 가평군 설악면 미사리로 588,,37.7038938599,127.5401592277,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
미원초등학교,,경기도,가평군,경기도 가평군 설악면 신천중앙로120번길 11,,37.6794380819,127.4912903881,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
마을배출장,,경기도,가평군,경기도 가평군 설악면 어비산길 211,,37.5919081505,127.5114180358,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
마을배출장,,경기도,가평군,,경기도 가평군 설악면 신천리 446-1,37.6793027239,127.4893738324,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
설악눈메골시장,,경기도,가평군,경기도 가평군 설악면 신천중앙로 104-1,,37.6773830902,127.4921751771,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
마을배출장,,경기도,가평군,경기도 가평군 설악면 뽕나뭇골길 6,,37.6411563644,127.4780670787,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
천안리 마을회관,,경기도,가평군,경기도 가평군 설악면 유명로 1086,,37.6350369336,127.4822624314,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
생명의빛 홈타운,,경기도,가평군,경기도 가평군 설악면 봉미산안길 335,,37.6243025077,127.5479243244,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
설곡옻샘산촌생태마을,,경기도,가평군,,경기도 가평군 설악면 설곡리 742-3,37.6198948616,127.5135073346,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
묵안1리 마을회관,,경기도,가평군,경기도 가평군 설악면 묵안로 1025,,37.6005561278,127.5362065453,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
이천리 노인회관,,경기도,가평군,경기도 가평군 설악면 다락재로485번길 139,,37.65079893,127.4473371,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
방일3리 마을회관,,경기도,가평군,경기도 가평군 설악면 평촌길 29-1,,37.6206257158,127.4983909237,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
방일2리 마을회관,,경기도,가평군,경기도 가평군 설악면 양방가루재길 6,,37.6231133996,127.4966457238,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
우림필유아파트,,경기도,가평군,경기도 가평군 가평읍 문화로 112,,37.8231366722,127.5106809069,폐건전지,2,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
선힐하이뷰아파트,,경기도,가평군,경기도 가평군 가평읍 문화로 63,,37.8187292670,127.5102598794,폐건전지,2,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평파란채아파트,,경기도,가평군,경기도 가평군 가평읍 가화로 223,,37.8378734776,127.5067962379,폐건전지,2,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평자이아파트,,경기도,가평군,경기도 가평군 가평읍 문화로 91,,37.8210818126,127.5089535384,폐건전지,6,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
LH가평읍내2단지,,경기도,가평군,경기도 가평군 가평읍 가화로 164,,37.8340694649,127.5124553153,폐건전지,2,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
e편한세상 가평퍼스트원,,경기도,가평군,경기도 가평군 가평읍 문화로 167,,37.8275805130,127.5056475990,폐건전지,2,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평군자원순환센터,,경기도,가평군,경기도 가평군 가평읍 경춘로 1639-50,,37.7941811538,127.4635970093,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
센트럴파크더스카이,,경기도,가평군,,경기도 가평군 가평읍 읍내리 457-5,37.8311041742,127.5120911734,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
한석봉도서관,,경기도,가평군,경기도 가평군 가평읍 문화로 187,,37.8296805386,127.5064545772,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
농업기술센터,,경기도,가평군,경기도 가평군 가평읍 아랫마장길 59,,37.8451022023,127.4982837651,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평교육지원청,,경기도,가평군,경기도 가평군 가평읍 향교로 17,,37.8294100641,127.5077727307,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평수덕원,,경기도,가평군,경기도 가평군 가평읍 북한강변로 238,,37.7514862736,127.5334420449,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평고등학교,,경기도,가평군,경기도 가평군 가평읍 호반로 2607-7,,37.8186747949,127.5140661249,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평중학교,,경기도,가평군,경기도 가평군 가평읍 광장로 10,,37.8272827660,127.5102724268,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
상색초등학교,,경기도,가평군,경기도 가평군 가평읍 태봉두밀로 34-31,,37.8054343702,127.4855161326,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평마장초등학교,,경기도,가평군,경기도 가평군 가평읍 각담말길 15,,37.8601442011,127.5147333644,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평초등학교,,경기도,가평군,경기도 가평군 가평읍 향교로 23,,37.8312307248,127.5077388301,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
가평유치원,,경기도,가평군,경기도 가평군 가평읍 향교로 23,,37.8312307248,127.5077388301,폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
마장2리 마을회관,,경기도,가평군,경기도 가평군 가평읍 각담말길 9-70,,37.8601533070,127.5139716892,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
구시장 우물,,경기도,가평군,경기도 가평군 가평읍 장터길 3-6,,37.8288686044,127.5147725975,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
승안1리 마을회관,,경기도,가평군,,경기도 가평군 가평읍 승안리 62-7,37.8400684216,127.5060369567,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
연갈마을회관,,경기도,가평군,,경기도 가평군 가평읍 상색리 64-7,37.7998736921,127.4900267688,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
포회촌 마을회관,,경기도,가평군,경기도 가평군 가평읍 불기산길 48,,37.7993038001,127.4758167595,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
대곡2리 마을회관,,경기도,가평군,경기도 가평군 가평읍 새말옛로 10,,37.8283102687,127.5102498424,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
금대리 마을회관,,경기도,가평군,경기도 가평군 가평읍 북한강변로 320-16,,37.7567221369,127.5363165760,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
두밀2리 마을회관,,경기도,가평군,,경기도 가평군 가평읍 두밀리 307-7,37.8116749763,127.4396851396,형광램프+폐건전지,1,경기도 가평군청,031-580-2551,2025-12-24,4160000,경기도 가평군
주천면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 주천면 동상주천로 2213,전북특별자치도 진안군 주천면 주양리 437-3,35.97524295,127.4254226,폐형광등,26,전북특별자치도 진안군청 주천면 행정복지센터,063-430-8388,2025-12-17,4731000,전북특별자치도 진안군
정천면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 정천면 봉학로 66,전북특별자치도 진안군 정천면 봉학리 547,35.87319025,127.4285695,폐형광등,15,전북특별자치도 진안군청 정천면 행정복지센터,063-430-8364,2025-12-17,4731000,전북특별자치도 진안군
부귀면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 부귀면 부귀로 305-7,전북특별자치도 진안군 부귀면 거석리 787-1,35.83725411,127.3607169,폐형광등,41,전북특별자치도 진안군청 부귀면 행정복지센터,063-430-8343,2025-12-17,4731000,전북특별자치도 진안군
마령면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 마령면 솔안2길 8,전북특별자치도 진안군 마령면 평지리 1004-2,35.73446535,127.3708036,폐형광등,23,전북특별자치도 진안군청 마령면 행정복지센터,063-430-8329,2025-12-17,4731000,전북특별자치도 진안군
성수면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 성수면 관진로 783,전북특별자치도 진안군 성수면 외궁리 705,35.70857984,127.3232482,폐형광등,30,전북특별자치도 진안군청 성수면 행정복지센터,063-430-8308,2025-12-17,4731000,전북특별자치도 진안군
백운면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 백운면 임진로 1297,전북특별자치도 진안군 백운면 동창리 1364,35.68943206,127.3959704,폐형광등,36,전북특별자치도 진안군청 백운면 행정복지센터,063-430-8297,2025-12-17,4731000,전북특별자치도 진안군
상전면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 상전면 주평로 41,전북특별자치도 진안군 상전면 주평리 1045-5,35.82316183,127.486776,폐형광등,18,전북특별자치도 진안군청 상전면 행정복지센터,063-430-8266,2025-12-17,4731000,전북특별자치도 진안군
동향면 행정복지센터,,전북특별자치도,진안군,전북특별자치도 진안군 동향면 진성로 1609,전북특별자치도 진안군 동향면 대량리 874,35.83830079,127.5679892,폐형광등,31,전북특별자치도 진안군청 동향면 행정복지센터,063-430-8244,2025-12-17,4731000,전북특별자치도 진안군
